Role,Last Name,First Name,Competitor ID,Event Date,Event Name,Event Location,Division,Result,Points,Num Entries
L,Alcala,Steve,475,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,12,0,12
F,Wells-Cranshaw,Tanya,738,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,1,5,12
F,Mendez,Felipa,1224,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,2,4,12
F,Dohogne,Ileana,1546,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,3,3,12
F,Korver,Jenna,1221,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,4,2,12
F,Lorenz,Souraya,1318,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,5,1,12
F,Greer,Haley,1544,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,6,0,12
F,Shawl,Debi,194,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,7,0,12
F,Alcala,Jane,954,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,8,0,12
F,Dickinson,Ashlee,674,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,9,0,12
F,Leybovich,Larissa,934,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,10,0,12
F,Winchester,Andrea,939,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,11,0,12
F,Dickinson,Ashlee,674,10/19/2023,Paradise Festival,"Orange Co, CA",Intermediate,12,0,12
L,Johnson,Craig,112,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,1,5,11
L,Bradchulis,Russ,887,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,2,4,11
L,Nava,Eric,1093,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,3,3,11
L,Gouchet,Quentin,99999,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,4,2,11
L,Varney,Adam,796,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,5,1,11
L,Ingenthron,Rob,453,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,6,0,11
L,Walkup,David,136,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,7,0,11
L,Plagens,Patrick,125,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,8,0,11
F,Nelson,Sequoia,1199,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,1,10,14
F,Smith,Rachele,133,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,2,8,14
F,Bryan,Angie,170,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,3,6,14
F,Lucia,Angeline,454,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,4,4,14
F,Connery-Walkup,Trish,108,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,5,2,14
F,Asam,Rita,230,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,6,1,14
F,Skredsvig,Haley,176,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,7,1,14
F,Painter,Kat,657,10/19/2023,Paradise Festival,"Orange Co, CA",Advanced,8,1,14
L,Walkup,David,136,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,1,0,8
L,Plagens,Patrick,125,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,2,0,8
L,Ingenthron,Rob,453,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,3,0,8
L,Kashack,Gene,930,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,4,0,8
L,Thompson,Joe,931,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,5,0,8
L,Halladay,Ed,146,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,6,0,8
L,Gallardo,Reggie,579,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,7,0,8
F,Halladay,Mindy,274,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,1,0,8
F,Brown,Cheryl,825,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,2,0,8
F,Winchester,Andrea,939,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,3,0,8
F,Connery-Walkup,Trish,108,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,4,0,8
F,Bueno,Vivian,1010,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,5,0,8
F,Volker,Maria,99999,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,6,0,8
F,Leybovich,Larissa,934,10/19/2023,Paradise Festival,"Orange Co, CA",Masters,7,0,8
